Marca_Temporal,Ciudad,Barrio,Tipo_Vivienda,Integrantes_Familia,Tipo_Mascotas,Perros_Macho,Perros_Hembra,Gatos_Macho,Gatos_Hembra,Mascota_Castrada,Donde_Castracion,Sabe_Castracion_Gratuita,Vacunadas,Desparasitadas,Sabe_Vacunas_Anuales,Como_Viven_Mascotas,Frecuencia_Callejeros,Animal_Perdido_Frecuente,Municipio_Presente,Humano_Responsable,Mascota_Gatos,Mascota_Perros,Vive_Salen_solos_a_la_calle,Vive_Tienen_identificador,Vive_Viven_dentro_de_su_hogar,CastEn_En_forma_particular,CastEn_Municipio,CastEn_No_se_encuentra_castrada.,Mun_Castraciones_Masivas,Mun_Control_de_identificación,Mun_Educación,Mun_No_es_necesaria_la_participación_del_municipio
2026-03-19 09:00:09,San Francisco,Las Rosas,Casa Propia,4.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,0,1,1,0,0,1,1,0,0
2026-03-19 09:01:24,San Francisco,Brisas Del Sur,Casa Propia,4.0,Perros,,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-03-20 09:01:51,San Francisco,Las Rosas,Casa Propia,5.0,Gatos;Perros,2.0,1.0,,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos,Control de identificación,Si,1,1,0,0,1,0,1,0,0,1,0,0
2026-03-20 09:07:12,San Francisco,Maipú,Casa Propia,4.0,Perros,1.0,,,,No,No se encuentra castrada.,No,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,0,1,0,0,1,0,0,1,0,0,1,0
2026-03-20 09:10:38,San Francisco,Las Rosas,Casa Propia,2.0,Gatos,,,,4.0,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas;Educación,Si,1,0,1,0,1,1,0,0,1,0,1,0
2026-03-20 09:14:59,San Francisco,Las Rosas,Casa Propia,4.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
2026-03-20 09:24:02,San Francisco,Roca,Casa En Alquiler,3.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-03-20 09:24:30,Otra,Otro,Departamento Propio,2.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,1,0,0,0,1,1,0,0,1,0,0,0
2026-03-20 09:28:29,San Francisco,Vélez Sársfield,Casa Propia,1.0,Perros,2.0,,,,Si,En forma particular,Si,No,No,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-03-20 10:02:19,San Francisco,Sarmiento,Casa Propia,3.0,Gatos;Perros,1.0,2.0,1.0,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Un Poco,1,1,0,0,1,0,1,0,1,1,0,0
2026-03-20 10:05:04,San Francisco,La Florida,Departamento En Alquiler,1.0,Gatos,,,1.0,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,0,0,0,1,0,1,0,1,1,0,0
2026-03-20 10:09:18,San Francisco,Roque Sáenz Peña,Casa En Alquiler,3.0,Perros,2.0,,,,No,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Un Poco,0,1,0,0,1,0,0,1,0,1,1,0
2026-03-20 10:11:17,San Francisco,9 De Septiembre,Casa Propia,4.0,Perros,1.0,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-03-20 10:11:26,San Francisco,La Florida,Casa Propia,3.0,Perros,2.0,2.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,0,1,1,0
2026-03-20 10:15:54,San Francisco,Vélez Sársfield,Casa Propia,3.0,Perros,1.0,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,1,1,1,0
2026-03-20 10:22:53,San Francisco,Catedral,Casa En Alquiler,3.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,0,1,1,0
2026-03-20 10:29:04,San Francisco,Vélez Sársfield,Casa Propia,4.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Salen solos a la calle,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación,Si,0,1,1,0,0,0,0,1,1,1,0,0
2026-03-20 13:48:56,San Francisco,Vélez Sársfield,Casa Propia,2.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-03-20 14:09:07,San Francisco,San Cayetano,Casa Propia,4.0,Gatos,,,,1.0,No,No se encuentra castrada.,No,No,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Un Poco,1,0,0,0,1,0,0,1,1,0,0,0
2026-03-20 16:50:48,San Francisco,Dante Panzeri,Casa Propia,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,0,1,0,1,0,1,1,0,0
2026-03-20 18:27:06,Frontera,San Luis,Casa Propia,3.0,Gatos;Perros,1.0,,1.0,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,1,1,0,0,1,0,0,1,0,1,0,0
2026-03-20 18:51:36,San Francisco,La Florida,Casa En Alquiler,4.0,Gatos;Perros,2.0,1.0,1.0,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,1,1,0,0,1,0,1,0,0,1,0,0
2026-03-20 19:45:14,San Francisco,,Casa Propia,3.0,Perros,,2.0,,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Gatos,Control de identificación,Si,0,1,1,1,1,0,1,0,0,1,0,0
2026-03-20 21:29:59,San Francisco,La Milka,Casa Propia,2.0,Gatos;Perros,1.0,,1.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,1,1,0,0,1,1,0,0,0,0,1,0
2026-03-21 15:02:58,San Francisco,Las Rosas,Casa En Alquiler,1.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-03-21 17:32:53,San Francisco,La Florida,Casa Propia,11.0,Perros,1.0,2.0,,,No,Municipio,Si,Si,Si,No,Salen solos a la calle,Todo El Tiempo,Gatos;Perros,Control de identificación,Un Poco,0,1,1,0,0,0,1,0,0,1,0,0
2026-03-21 18:03:06,San Francisco,Roca,Departamento En Alquiler,1.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,0,1,1,0,1,0
2026-03-21 23:23:10,San Francisco,Magdalena,Casa Propia,4.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,1,1,1,0,0,1,0,1,0
2026-03-26 10:25:35,San Francisco,Magdalena II,Casa Propia,4.0,Gatos;Perros,1.0,1.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,1,1,0,1,1,1,0,0,0,1,1,0
2026-03-26 10:29:59,San Francisco,Roque Sáenz Peña,Departamento Propio,3.0,Perros,1.0,,,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Un Poco,0,1,1,0,1,0,1,0,1,0,1,0
2026-03-26 10:30:23,San Francisco,Roca,Casa En Alquiler,3.0,Gatos,,,1.0,,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Un Poco,1,0,1,0,1,1,0,0,1,0,1,0
2026-03-26 10:31:27,San Francisco,Las 400,Casa Propia,5.0,Perros,1.0,,,,No,No se encuentra castrada.,No,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Un Poco,0,1,0,0,1,0,0,1,0,0,1,0
2026-03-26 10:36:00,San Francisco,Sarmiento,Casa Propia,4.0,Perros,1.0,2.0,,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,0,1,1,0,1,0,1,0,0,1,0,0
2026-03-26 10:38:35,San Francisco,Savio,Casa Propia,3.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,0,1,0,0,1,0,0,1,0,0,1,0
2026-03-26 10:41:15,San Francisco,Catedral,Casa En Alquiler,6.0,Gatos;Perros,1.0,1.0,1.0,1.0,Si,Municipio;No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,1,1,1,1,0
2026-03-26 10:45:10,Otra,Otro,Casa Propia,2.0,Gatos;Perros,,2.0,,1.0,Si,Municipio,Si,Si,Si,No,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,1,0,1,0,1,0,1,1,1,0
2026-03-26 10:50:29,San Francisco,Roca,Casa Propia,4.0,Gatos;Perros,1.0,,1.0,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-03-26 11:14:18,San Francisco,La Milka,Casa Propia,7.0,Perros,2.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Un Poco,0,1,0,1,1,0,0,1,0,1,1,0
2026-03-26 12:33:55,Otra,Otro,Casa En Alquiler,3.0,Gatos;Perros,2.0,1.0,2.0,2.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Nunca,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Un Poco,1,1,0,0,1,1,0,0,1,1,1,0
2026-03-26 15:47:12,San Francisco,Senderos Del Savio,Casa Propia,4.0,Gatos,,1.0,,,Si,En forma particular,Si,No,Si,No,Salen solos a la calle;Tienen identificador;Viven dentro de su hogar,Nunca,Perros,Educación,Un Poco,1,0,1,1,1,1,0,0,0,0,1,0
2026-03-26 16:18:48,San Francisco,Dos Hermanos,Casa En Alquiler,3.0,Perros,1.0,,,,No,No se encuentra castrada.,No,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,0,1,1,0,1,0,0,1,1,1,0,0
2026-03-26 16:38:29,Otra,Otro,Casa Propia,5.0,Gatos;Perros,,2.0,1.0,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,0,1,0,1,0,1,0
2026-03-26 16:40:46,San Francisco,Consolata,Casa Propia,3.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,1,1,1,0
2026-03-26 22:44:00,San Francisco,Independencia,Departamento En Alquiler,1.0,Gatos,,,,1.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,1,0,0,0,1,0,1,0,1,0,0,0
2026-04-01 16:56:49,Frontera,,Casa Propia,1.0,Gatos;Perros,3.0,1.0,2.0,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,0,1,1,0
2026-04-02 17:07:53,San Francisco,Consolata,Casa Propia,3.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-07 09:28:21,San Francisco,La Milka,Casa Propia,2.0,Perros,,3.0,,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,1,0,1,0,1,0,1,1,1,0
2026-04-07 11:16:01,San Francisco,La Milka,Casa Propia,4.0,Perros,2.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,0,1,0,0,1,1,0,0,0,1,0,0
2026-04-07 12:34:38,San Francisco,Sarmiento,Departamento En Alquiler,3.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,0,0,0,1,1,0,0,1,0,1,0
2026-04-07 13:25:54,San Francisco,Magdalena,Casa En Alquiler,3.0,Gatos;Perros,,1.0,1.0,,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,1,1,1,0,1,0,1,0,0,1,0,0
2026-04-07 13:45:56,San Francisco,Sarmiento,Casa Propia,1.0,Perros,,2.0,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos,No es necesaria la participación del municipio,Si,0,1,0,0,1,0,0,1,0,0,0,1
2026-04-07 23:41:17,San Francisco,Roca,Casa Propia,2.0,Gatos,,,2.0,,Si,En forma particular,No,Si,Si,No,Salen solos a la calle;Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Educación,Un Poco,1,0,1,0,1,1,0,0,1,0,1,0
2026-04-07 23:42:48,Frontera,Francucci,Casa Propia,2.0,Perros,1.0,1.0,,,Si,En forma particular;Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,0,1,0,0,1,1,1,0,0,0,1,0
2026-04-07 23:46:48,San Francisco,Catedral,Casa Propia,2.0,Gatos,,,,3.0,Si,En forma particular,No,No,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,1,0,0,0,1,1,0,0,1,0,1,0
2026-04-07 23:58:50,San Francisco,Las Rosas,Casa Propia,4.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,No,Salen solos a la calle,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,0,1,0,0,1,0,0,1,1,0,0
2026-04-08 00:02:18,San Francisco,Palmares III,Casa Propia,2.0,Gatos;Perros,1.0,1.0,1.0,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,1,1,0,1,1,1,0,0,0,1,1,0
2026-04-08 00:04:15,San Francisco,Las 800,Casa En Alquiler,3.0,Gatos;Perros,1.0,1.0,1.0,2.0,Si,Municipio,Si,Si,No,No,Viven dentro de su hogar,Todo El Tiempo,Gatos,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-08 00:06:31,San Francisco,La Milka,Casa En Alquiler,1.0,Perros,3.0,,,,Si,En forma particular,Si,Si,Si,No,Salen solos a la calle,A Veces,Perros,Castraciones Masivas,Si,0,1,1,0,0,1,0,0,1,0,0,0
2026-04-08 00:10:23,San Francisco,Palmares,Casa Propia,2.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Nunca,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-08 00:15:53,San Francisco,Palmares I,Casa Propia,3.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-04-08 00:32:16,San Francisco,Palmares,Casa En Alquiler,3.0,Gatos;Perros,,1.0,,2.0,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,0,1,0,1,1,1,0
2026-04-08 03:38:32,Otra,Otro,Departamento En Alquiler,2.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Un Poco,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-08 04:04:26,San Francisco,Cotolengo,Casa En Alquiler,2.0,Gatos;Perros,1.0,,1.0,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,1,1,0,0,1,0,1,0,1,1,0,0
2026-04-08 06:27:08,San Francisco,Palmares III,Casa En Alquiler,2.0,Perros,1.0,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación,Si,0,1,0,0,1,1,0,0,1,1,0,0
2026-04-08 07:27:17,San Francisco,Palmares III,Casa En Alquiler,4.0,Perros,,1.0,,,Si,Municipio,Si,No,No,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Un Poco,0,1,0,0,1,0,1,0,0,1,1,0
2026-04-08 07:28:27,San Francisco,Palmares,Casa Propia,4.0,Gatos;Perros,2.0,,6.0,1.0,Si,Municipio,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,A Veces,Gatos;Perros,Control de identificación,Si,1,1,1,0,1,0,1,0,0,1,0,0
2026-04-08 07:35:28,San Francisco,Independencia,Casa Propia,3.0,Perros,,1.0,,,Si,En forma particular,No,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Un Poco,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-08 07:41:33,San Francisco,Palmares I,Casa Propia,3.0,Gatos;Perros,,2.0,1.0,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,1,1,0,0,1,0,1,0,1,0,0,0
2026-04-08 07:47:32,San Francisco,Roca,Casa Propia,1.0,Perros,,3.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,0,1,0,0,1,0,1,0,0,1,0,0
2026-04-08 07:59:13,San Francisco,Altos Del Prado,Casa Propia,1.0,Gatos,,,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,1,0,0,0,1,1,0,0,0,0,1,0
2026-04-08 08:13:01,San Francisco,Sarmiento,Casa Propia,2.0,Gatos;Perros,,1.0,,1.0,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,1,1,0,0,1,0,1,0,0,0,1,0
2026-04-08 08:21:38,San Francisco,Palmares,Casa Propia,5.0,Gatos;Perros,1.0,,1.0,,Si,En forma particular,Si,Si,No,Si,Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-04-08 08:35:27,San Francisco,Roca,Casa Propia,4.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,1,1,0,1,0,1,1,1,0
2026-04-08 08:40:50,San Francisco,Catedral,Departamento En Alquiler,3.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-08 08:46:03,San Francisco,Roca,Casa Propia,2.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,1,0,0,1,0,1,0
2026-04-08 08:47:33,San Francisco,Maipú,Casa Propia,1.0,Perros,1.0,2.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Educación,Si,0,1,0,0,1,0,1,0,1,0,1,0
2026-04-08 08:47:41,San Francisco,Palmares III,Casa Propia,2.0,Perros,1.0,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-08 08:51:23,San Francisco,Centro,Departamento En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas,Si,0,1,0,0,1,0,1,0,1,0,0,0
2026-04-08 08:57:59,San Francisco,Roque Sáenz Peña,Casa En Alquiler,1.0,Gatos;Perros,1.0,,,1.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas,Si,1,1,0,0,1,1,0,0,1,0,0,0
2026-04-08 09:26:14,San Francisco,Palmares III,Casa Propia,2.0,Gatos;Perros,,3.0,,1.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-08 10:52:18,San Francisco,Vélez Sársfield,Casa En Alquiler,2.0,Perros,,2.0,,,Si,Municipio,Si,No,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-08 11:03:24,San Francisco,La Milka,Departamento Propio,2.0,Perros,,1.0,,,Si,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Gatos;Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,1,0,1,1,0,0,1,1,1,0
2026-04-08 11:05:05,San Francisco,Vélez Sársfield,Casa En Alquiler,2.0,Gatos,,,,2.0,Si,En forma particular;Municipio,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación,Si,1,0,0,1,1,1,1,0,1,1,0,0
2026-04-08 11:46:22,San Francisco,Las Rosas,Casa Propia,3.0,Perros,2.0,,,,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas,Si,0,1,0,0,1,1,0,0,1,0,0,0
2026-04-08 11:48:54,San Francisco,Vélez Sársfield,Casa Propia,3.0,Gatos;Perros,6.0,,1.0,,Si,En forma particular,Si,No,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Control de identificación;Educación,Un Poco,1,1,0,0,1,1,0,0,1,1,1,0
2026-04-08 11:52:54,San Francisco,Centro,Departamento En Alquiler,2.0,Perros,,1.0,,,Si,Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,0,1,0,1,0,1,1,1,0
2026-04-08 11:55:37,San Francisco,Bouchard,Casa Propia,3.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,0,1,0,0,1,0,0,1,0,0,1,0
2026-04-08 12:10:16,San Francisco,Las Rosas,Casa Propia,2.0,Perros,,2.0,,,Si,En forma particular,Si,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Control de identificación,Si,0,1,0,1,1,1,0,0,0,1,0,0
2026-04-08 12:17:23,San Francisco,Palmares,Casa Propia,5.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,0,1,0,0,1,0,0,1,0,0,1,0
2026-04-08 14:14:37,San Francisco,Consolata,Casa En Alquiler,3.0,Perros,1.0,,,,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Un Poco,0,1,0,0,1,1,0,0,1,1,1,0
2026-04-08 14:53:04,San Francisco,El Prado,Casa Propia,3.0,Gatos;Perros,1.0,,,1.0,No,En forma particular,Si,Si,Si,Si,Salen solos a la calle;Viven dentro de su hogar,Todo El Tiempo,Perros,Educación,Si,1,1,1,0,1,1,0,0,0,0,1,0
2026-04-08 17:43:14,San Francisco,Roca,Departamento Propio,1.0,Gatos;Perros,1.0,2.0,1.0,2.0,Si,En forma particular,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Educación,Si,1,1,0,0,1,1,0,0,0,0,1,0
2026-04-08 17:44:27,Otra,Otro,Casa En Alquiler,2.0,Perros,1.0,2.0,,,Si,En forma particular;Municipio,No,Si,Si,Si,Tienen identificador;Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,0,1,0,1,1,1,1,0,1,1,1,0
2026-04-08 18:56:33,San Francisco,Sarmiento,Casa Propia,4.0,Perros,1.0,,,,No,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación;Educación,Si,0,1,0,0,1,0,0,1,0,1,1,0
2026-04-08 22:21:19,San Francisco,9 De Septiembre,Casa Propia,3.0,Gatos;Perros,1.0,,2.0,,Si,En forma particular;Municipio,Si,Si,Si,Si,Viven dentro de su hogar,A Veces,Perros,Castraciones Masivas;Control de identificación;Educación,Si,1,1,0,0,1,1,1,0,1,1,1,0
2026-04-08 22:50:15,San Francisco,Roca,Casa Propia,1.0,Gatos;Perros,,1.0,,1.0,Si,En forma particular,Si,Si,Si,No,Viven dentro de su hogar,Todo El Tiempo,Perros,Castraciones Masivas;Educación,Si,1,1,0,0,1,1,0,0,1,0,1,0
2026-04-08 22:54:58,San Francisco,,Casa Propia,1.0,Perros,,1.0,,,No,No se encuentra castrada.,Si,Si,Si,No,Tienen identificador;Viven dentro de su hogar,Todo El Tiempo,Perros,Control de identificación,Si,0,1,0,1,1,0,0,1,0,1,0,0
